time,tipPy_x,tipPy_y,tipPy_z,tipCpp_x,tipCpp_y,tipCpp_z
7.717000000000911797e+00,-9.146623245903128252e-01,-1.355985392322967886e+00,1.171335273682713041e-04,-9.146632868040794895e-01,-1.355974027763745760e+00,1.373773463622939581e-04
7.734000000000917474e+00,-9.488720259847019944e-01,-1.314085361899664628e+00,1.994719514963027565e-04,-9.488722459557984434e-01,-1.314075794418281262e+00,1.751896403957833241e-04
7.750000000000922817e+00,-9.781961092317621453e-01,-1.277568011633176015e+00,2.608585447397245623e-04,-9.781958613710808326e-01,-1.277560299804964439e+00,1.975425931139443382e-04
7.767000000000928495e+00,-1.006696971016225906e+00,-1.242124697254081145e+00,3.029011232511454065e-04,-1.006696451066658060e+00,-1.242119097369439373e+00,2.042192185184936687e-04
7.784000000000934172e+00,-1.032813609792711418e+00,-1.210330966704880051e+00,3.167739510172812127e-04,-1.032813028473946293e+00,-1.210327596379204840e+00,1.916651027700843148e-04
7.800000000000939515e+00,-1.055488404029574667e+00,-1.183866325700291044e+00,3.025428207781215122e-04,-1.055487936808502392e+00,-1.183865140473230104e+00,1.624918991699251353e-04
7.817000000000945192e+00,-1.077793687153188351e+00,-1.159513831050267729e+00,2.594269696942727880e-04,-1.077793498727461108e+00,-1.159515041002310731e+00,1.150471710621185292e-04
7.834000000000950870e+00,-1.098451754791764934e+00,-1.139101992670278340e+00,1.909076979480423041e-04,-1.098451977019204273e+00,-1.139105656734216154e+00,5.412596165365602654e-05
7.850000000000956213e+00,-1.116521605134763284e+00,-1.123521907270013775e+00,1.080753748191672515e-04,-1.116522301987056487e+00,-1.123527919372615091e+00,-1.150828575948221089e-05
7.867000000000961890e+00,-1.134354798752634785e+00,-1.110838920162445342e+00,7.083935253111053572e-06,-1.134356054488673049e+00,-1.110847451982881928e+00,-8.527076094506379797e-05
7.884000000000967567e+00,-1.150829587801424969e+00,-1.102140396523968446e+00,-9.972047455472591985e-05,-1.150831413956167060e+00,-1.102151457627618569e+00,-1.580266115742943480e-04
7.900000000000972911e+00,-1.165098717418721286e+00,-1.097576998432622908e+00,-1.983581070285895642e-04,-1.165101047192832251e+00,-1.097590431953778145e+00,-2.209484988881358530e-04
7.917000000000978588e+00,-1.178908142731236453e+00,-1.096547961513580249e+00,-2.937684533313337587e-04,-1.178910923598699867e+00,-1.096563887675336968e+00,-2.773860280338127015e-04
7.934000000000984265e+00,-1.191243692229624784e+00,-1.099409254443127093e+00,-3.727423180253658245e-04,-1.191246786861890783e+00,-1.099427621970823887e+00,-3.192207909713499917e-04
7.950000000000989608e+00,-1.201395218343212168e+00,-1.105601052580067245e+00,-4.271163600050674860e-04,-1.201398437576654210e+00,-1.105621646748944142e+00,-3.427023124327194660e-04
7.967000000000995286e+00,-1.210472434929565466e+00,-1.115820924778638146e+00,-4.601364421761047459e-04,-1.210475559187740968e+00,-1.115843779726127361e+00,-3.493023693671955319e-04
7.984000000001000963e+00,-1.217583876576007640e+00,-1.129690232373273373e+00,-4.659360746995489747e-04,-1.217586627619880124e+00,-1.129715204804660811e+00,-3.368295534364385739e-04
8.000000000001005418e+00,-1.222257027014902242e+00,-1.145957520368892313e+00,-4.467130936701240156e-04,-1.222259136817832825e+00,-1.145984316484851329e+00,-3.086559145802237475e-04
8.017000000000995996e+00,-1.224798863739544164e+00,-1.166491677574295283e+00,-4.020214045896821969e-04,-1.224799951309585300e+00,-1.166520183741845296e+00,-2.633951397586552050e-04
8.034000000000986574e+00,-1.224520403695234849e+00,-1.190155880766976093e+00,-3.359222091734189288e-04,-1.224520090921954463e+00,-1.190185804024946004e+00,-2.054666710995745266e-04
8.050000000000977707e+00,-1.221356772459482265e+00,-1.215031798229911253e+00,-2.585881971394158197e-04,-1.221354780490940595e+00,-1.215062723068315309e+00,-1.428571441251077676e-04
8.067000000000968285e+00,-1.214544322929892006e+00,-1.243882897658295406e+00,-1.659539386521208617e-04,-1.214540160374569133e+00,-1.243914453098293293e+00,-7.187208279849574013e-05
8.084000000000958863e+00,-1.203791283577982707e+00,-1.274779679636274921e+00,-6.881310423477619907e-05,-1.203784573372032485e+00,-1.274811324547929781e+00,-6.950153702735956378e-07
8.100000000000949996e+00,-1.189740428959305429e+00,-1.305226194349394131e+00,2.093251018545641768e-05,-1.189731027923518258e+00,-1.305257337765427295e+00,6.258747335720944314e-05
8.117000000000940574e+00,-1.170348351043171586e+00,-1.338395726230944716e+00,1.086826048283501918e-04,-1.170335884276321181e+00,-1.338425628233322673e+00,1.221818772955276069e-04
8.134000000000931152e+00,-1.146184521266305545e+00,-1.371676032760989150e+00,1.833146077536921398e-04,-1.146168948387987108e+00,-1.371703913670004660e+00,1.707125074376449373e-04
8.150000000000922284e+00,-1.119087066430452637e+00,-1.402398715064453683e+00,2.375904632855196008e-04,-1.119068741663842737e+00,-1.402424001869710946e+00,2.039752526790933990e-04
8.167000000000912863e+00,-1.085888204170305738e+00,-1.433701065407606112e+00,2.750488199968909855e-04,-1.085867387878696633e+00,-1.433722980855347995e+00,2.242519589596804540e-04
8.184000000000903441e+00,-1.048598282959205319e+00,-1.463031290274689589e+00,2.894083472509128164e-04,-1.048575655827262754e+00,-1.463049423966075180e+00,2.276157820984897530e-04
8.200000000000894573e+00,-1.010337861401445769e+00,-1.488479852511588986e+00,2.808736440686079145e-04,-1.010314294850139127e+00,-1.488494310304017132e+00,2.147020500118172433e-04
8.217000000000885152e+00,-9.670323390467429059e-01,-1.513080224425279452e+00,2.488698532355623143e-04,-9.670086429473966350e-01,-1.513090930722915228e+00,1.842384324549780033e-04
8.234000000000875730e+00,-9.217387289102079162e-01,-1.535235824403332394e+00,1.954144598509906835e-04,-9.217157624437656294e-01,-1.535243175541087801e+00,1.381158581232352998e-04
8.250000000000866862e+00,-8.779289051279518530e-01,-1.554069721833110762e+00,1.288566682501820517e-04,-8.779073164064947754e-01,-1.554074424626409989e+00,8.290479008365747885e-05
8.267000000000857440e+00,-8.307126425861577346e-01,-1.572267727103371815e+00,4.559582678913352144e-05,-8.306931220043131114e-01,-1.572270235550303763e+00,1.528943956243675119e-05
8.284000000000848019e+00,-7.833052450033474168e-01,-1.588985558462566727e+00,-4.487070012452692535e-05,-7.832882778779819422e-01,-1.588986523523701289e+00,-5.713756748007781322e-05
8.300000000000839151e+00,-7.388754504917777188e-01,-1.603722258419763680e+00,-1.309456781085771983e-04,-7.388612161962737623e-01,-1.603722333381090825e+00,-1.252770783450876603e-04
8.317000000000829729e+00,-6.921728113407086269e-01,-1.618667199993324868e+00,-2.173690310033741559e-04,-6.921617316831166766e-01,-1.618666863330830763e+00,-1.928979506669968179e-04
8.334000000000820307e+00,-6.462346709705609760e-01,-1.633187369253336518e+00,-2.928981694692509561e-04,-6.462269249082587264e-01,-1.633187088933351738e+00,-2.510917769510641936e-04
8.350000000000811440e+00,-6.038751631112856399e-01,-1.646695828570029496e+00,-3.496515791690933575e-04,-6.038706618649549718e-01,-1.646695945126684268e+00,-2.938290448582090613e-04
8.367000000000802018e+00,-5.599512536575266264e-01,-1.661063210033170812e+00,-3.912742694036691268e-04,-5.599502691279636402e-01,-1.661064019363118316e+00,-3.238253932983404799e-04
8.384000000000792596e+00,-5.172705809716968695e-01,-1.675563005570045894e+00,-4.115340409687923444e-04,-5.172731484657591139e-01,-1.675564685403160059e+00,-3.364332386165597480e-04
8.400000000000783729e+00,-4.783313873725185128e-01,-1.689369359996574671e+00,-4.105235212653111205e-04,-4.783373021759564914e-01,-1.689371924128501234e+00,-3.321731041329376846e-04
8.417000000000774307e+00,-4.383465134888029913e-01,-1.704168119156875383e+00,-3.889976841040844457e-04,-4.383559602121748222e-01,-1.704171582926700346e+00,-3.114737863350648152e-04
8.434000000000764885e+00,-3.998507421628428316e-01,-1.718967982934099137e+00,-3.487392542425590629e-04,-3.998636599365116839e-01,-1.718972186909379474e+00,-2.762659649272603121e-04
8.450000000000756017e+00,-3.650058871708288244e-01,-1.732689073363172572e+00,-2.969808927542649563e-04,-3.650219722868080496e-01,-1.732693716461822797e+00,-2.327229665088598285e-04
8.467000000000746596e+00,-3.294413339940827079e-01,-1.746725986456003854e+00,-2.315864845271979199e-04,-3.294606117853073890e-01,-1.746730705527616001e+00,-1.790893803688129501e-04
8.484000000000737174e+00,-2.952994493950671928e-01,-1.759779540383304308e+00,-1.604184653358148110e-04,-2.953216438505487651e-01,-1.759783828109236392e+00,-1.219382684246621198e-04
8.500000000000728306e+00,-2.643128587456640699e-01,-1.770713886467074616e+00,-9.263562557449762274e-05,-2.643374263629280629e-01,-1.770717243562744514e+00,-6.847147403423419062e-05
8.517000000000718885e+00,-2.323370815055628147e-01,-1.780390923918341306e+00,-2.394843099739387012e-05,-2.323636230131157221e-01,-1.780392737516237167e+00,-1.510333731885414458e-05
8.534000000000709463e+00,-2.009351332612683283e-01,-1.787598524646711873e+00,3.796719137144470308e-05,-2.009629252932677301e-01,-1.787598323884634688e+00,3.248754637296468275e-05
8.550000000000700595e+00,-1.714406836486055963e-01,-1.791820769231702526e+00,8.791393540998518438e-05,-1.714688811167786042e-01,-1.791818426724705038e+00,7.074729772007468673e-05
8.567000000000691173e+00,-1.396171488601760380e-01,-1.793464903485427087e+00,1.305746651561934713e-04,-1.396449155206955506e-01,-1.793460288201429442e+00,1.036138937442740492e-04
8.584000000000681752e+00,-1.067381663540986764e-01,-1.792296047081111565e+00,1.613756169411577259e-04,-1.067646645013317769e-01,-1.792289441722894061e+00,1.277954702421659448e-04
8.600000000000672884e+00,-7.439110902574774808e-02,-1.788922733788684827e+00,1.789163385220516646e-04,-7.441576081479378546e-02,-1.788914719373105644e+00,1.422090118700065171e-04
8.617000000000663462e+00,-3.818073150552245276e-02,-1.783377851725259200e+00,1.853086113470068673e-04,-3.820288461763227117e-02,-1.783368961990777546e+00,1.485620780018143767e-04
8.634000000000654040e+00,1.632178831607877800e-04,-1.776339509227439439e+00,1.795804888780867066e-04,1.439567269858332832e-04,-1.776330418706201897e+00,1.459485710876561341e-04
8.650000000000645173e+00,3.831553778278135036e-02,-1.768815678521158841e+00,1.639909315128764442e-04,3.829923495392434374e-02,-1.768806972325463356e+00,1.357970288460495735e-04
8.667000000000635751e+00,8.108411432815212927e-02,-1.760288693035628516e+00,1.379310393696642580e-04,8.107111067270944549e-02,-1.760280905841433929e+00,1.176433876477071859e-04
8.684000000000626329e+00,1.261344998306636600e-01,-1.751544308395737382e+00,1.039318219144770756e-04,1.261248933175877218e-01,-1.751537836864001330e+00,9.309194294982630138e-05
8.700000000000617462e+00,1.705718459206803095e-01,-1.743315487585062940e+00,6.677660064713803736e-05,1.705654932430212822e-01,-1.743310490256594125e+00,6.558477193136530588e-05
8.717000000000608040e+00,2.198807694310141447e-01,-1.734675724757865023e+00,2.435849409565296847e-05,2.198779158645232101e-01,-1.734672411094820621e+00,3.350452694867985057e-05
8.734000000000598618e+00,2.712616879718066643e-01,-1.726140431745118331e+00,-1.838828655605388371e-05,2.712623661749258286e-01,-1.726138789791049621e+00,4.685494732723253716e-07
8.750000000000589750e+00,3.214224932472075080e-01,-1.718110833081854860e+00,-5.658352335264040986e-05,3.214265154956138515e-01,-1.718110636899085275e+00,-2.975060261170661994e-05
8.767000000000580329e+00,3.765191266248547608e-01,-1.709395013012771303e+00,-9.283484254722298859e-05,3.765267074118029966e-01,-1.709396097161399730e+00,-5.927800262103848821e-05
8.784000000000570907e+00,4.333255634453378469e-01,-1.700207587564824152e+00,-1.228561311873323908e-04,4.333366810816304260e-01,-1.700209567093102558e+00,-8.475628145179455505e-05
8.800000000000562039e+00,4.881823744700200529e-01,-1.690798224192813670e+00,-1.443285722831573773e-04,4.881967603744999940e-01,-1.690800586290201135e+00,-1.041286153609314306e-04
8.817000000000552618e+00,5.477091594292635701e-01,-1.679564384552761247e+00,-1.594323728153429834e-04,5.477268881831590663e-01,-1.679566552580434191e+00,-1.193167542147531996e-04
8.834000000000543196e+00,6.081893965772837696e-01,-1.666551470927227552e+00,-1.667969248580409073e-04,6.082102379885289123e-01,-1.666552720598116100e+00,-1.289482851355840749e-04
8.850000000000534328e+00,6.655897525303362539e-01,-1.652175391708994523e+00,-1.674723662768465250e-04,6.656131936379344749e-01,-1.652175039910204202e+00,-1.333776915379306322e-04
8.867000000000524906e+00,7.265396781064010767e-01,-1.634093279299319246e+00,-1.629752820826268600e-04,7.265653712933162200e-01,-1.634090406112363780e+00,-1.340054562504641960e-04
8.884000000000515485e+00,7.867403599383776536e-01,-1.612603870035508313e+00,-1.549907183066236594e-04,7.867675946711774060e-01,-1.612597669795565292e+00,-1.315626523619114780e-04
8.900000000000506617e+00,8.419403683333623878e-01,-1.588912931370449311e+00,-1.462208853401189990e-04,8.419682461204611723e-01,-1.588902997216427249e+00,-1.276448933525444189e-04
8.917000000000497195e+00,8.981259683682099038e-01,-1.559901285160721018e+00,-1.377386195503121100e-04,8.981535628475583177e-01,-1.559886999630941684e+00,-1.232067723174799334e-04
8.934000000000487773e+00,9.508308191094265727e-01,-1.527070192013079364e+00,-1.324148612491385716e-04,9.508571352618186978e-01,-1.527051509783305061e+00,-1.202368875958693809e-04
8.950000000000478906e+00,9.965004705424937992e-01,-1.493094750817381966e+00,-1.323011344112197906e-04,9.965247943056718682e-01,-1.493072223730638193e+00,-1.205474606582161452e-04
8.967000000000469484e+00,1.040254570684374436e+00,-1.454431912832377494e+00,-1.390806991546954317e-04,1.040276169031002063e+00,-1.454405906764074441e+00,-1.258969438414240323e-04
8.984000000000460062e+00,1.078762898642618762e+00,-1.414024880979964927e+00,-1.539103016327447910e-04,1.078781428916971485e+00,-1.413996210023281908e+00,-1.376531733438192027e-04
9.000000000000451195e+00,1.110156280455476985e+00,-1.375272886071377876e+00,-1.752651333413215149e-04,1.110171857662215267e+00,-1.375242512452724331e+00,-1.550840086026558000e-04
9.017000000000441773e+00,1.138514757428829238e+00,-1.334218663660833970e+00,-2.050684419439377537e-04,1.138527336519159050e+00,-1.334187304734508750e+00,-1.802584526036578479e-04
9.034000000000432351e+00,1.162039390584777454e+00,-1.294096914461489334e+00,-2.406857682731346486e-04,1.162049259274232194e+00,-1.294065323660299249e+00,-2.114611307038824235e-04
9.050000000000423483e+00,1.180129455555136264e+00,-1.257807535133267818e+00,-2.774906307844341000e-04,1.180137108256792189e+00,-1.257776304149940572e+00,-2.448722566701761437e-04
9.067000000000414062e+00,1.195465854697584707e+00,-1.221345630725821696e+00,-3.173728350243056246e-04,1.195471537058547362e+00,-1.221315279301681267e+00,-2.824202190221484230e-04
9.084000000000404640e+00,1.207229642391288493e+00,-1.187473485880039537e+00,-3.550131760584824604e-04,1.207233747125797230e+00,-1.187444419469138701e+00,-3.193384995505314859e-04
9.100000000000395772e+00,1.215409028154427418e+00,-1.158265935978234129e+00,-3.857428517636181408e-04,1.215411987328837817e+00,-1.158238367717452366e+00,-3.509793524365793934e-04
9.117000000000386351e+00,1.221387814412138395e+00,-1.130322308637176310e+00,-4.110422954015615282e-04,1.221389886758671439e+00,-1.130296568677972902e+00,-3.789084173498071775e-04
9.134000000000376929e+00,1.224906192440708086e+00,-1.105758652695698174e+00,-4.269874975884494850e-04,1.224907682834474931e+00,-1.105734927031484460e+00,-3.990282945997477020e-04
9.150000000000368061e+00,1.226238514566436955e+00,-1.085864792648121302e+00,-4.324696382998707454e-04,1.226239702077087657e+00,-1.085843091185547227e+00,-4.095963350163461260e-04
9.167000000000358639e+00,1.225797661069727429e+00,-1.068264483762584316e+00,-4.278392935076654998e-04,1.225798751443528678e+00,-1.068245035047589608e+00,-4.112428862832372611e-04
9.184000000000349218e+00,1.223658796318915387e+00,-1.054394425204669972e+00,-4.128052214578602718e-04,1.223659985624451663e+00,-1.054377306795246438e+00,-4.029594533801308985e-04
9.200000000000340350e+00,1.220256590412406972e+00,-1.044807651512925872e+00,-3.900942528627992308e-04,1.220258020721931569e+00,-1.044792777732751698e+00,-3.866202015510885443e-04
9.217000000000330928e+00,1.215301997705397152e+00,-1.038353963863143603e+00,-3.584456247916762285e-04,1.215303809217762154e+00,-1.038341513424886342e+00,-3.613234530361506230e-04
9.234000000000321506e+00,1.209071160854848781e+00,-1.035783089481367547e+00,-3.211455454324902456e-04,1.209073450497285318e+00,-1.035773088734520897e+00,-3.295278438776871616e-04
9.250000000000312639e+00,1.202103749684191758e+00,-1.036935922562694179e+00,-2.830688347927405569e-04,1.202106549216477749e+00,-1.036928241862095978e+00,-2.955328641192613774e-04
9.267000000000303217e+00,1.193560521796043661e+00,-1.041975790250605050e+00,-2.419133491254559344e-04,1.193563896766713039e+00,-1.041970581242974925e+00,-2.572859309729094951e-04
